Timestamp,PM,MA 5,MA 3,MA 7
2013-04-12,51.708333333333336,27.69323671497601,22.757608695652046,29.838768115941914
2013-04-13,59.25,43.290458937198224,30.74927536231872,36.14233954451334
2013-04-14,30.833333333333332,47.26388888888905,34.63260869565205,29.1244824016562
2013-04-15,68.43478260869566,52.83937198067648,45.82789855072452,36.144927536231776
2013-04-16,61.31818181818182,53.52876592007042,54.30892621870871,43.27371541501965
2013-04-17,47.125,58.95932147562598,53.39225955204205,48.22609636740061
2013-04-18,11.791666666666666,40.07828282828297,43.90059288537539,47.20875682288715
2013-04-19,54.625,37.84722222222237,48.658926218708714,47.625423489553825
2013-04-20,78.54166666666667,48.31944444444459,50.680303030302916,50.381375870506204
2013-04-21,130.875,88.01388888888903,64.59166666666655,64.67304253717288
2013-04-22,171.58333333333334,127.00000000000016,89.4833333333332,79.40854978354969
2013-04-23,206.29166666666666,169.58333333333346,128.3833333333332,100.1190476190475
2013-04-24,78.875,152.25000000000014,133.2333333333332,104.6547619047618
2013-04-25,17.25,100.8055555555557,120.97499999999988,105.43452380952371
2013-04-26,72.41666666666667,56.180555555555706,109.28333333333322,107.97619047619037
2013-04-27,72.70833333333333,54.12500000000015,89.50833333333321,107.14285714285704
2013-04-28,71.70833333333333,72.27777777777793,62.59166666666656,98.6904761904761
2013-04-29,30.041666666666668,58.15277777777792,52.824999999999896,78.47023809523799
2013-04-30,21.416666666666668,41.0555555555557,53.65833333333323,52.059523809523704
2013-05-01,45.708333333333336,32.388888888889035,48.31666666666656,47.32142857142846
2013-05-02,82.91666666666667,50.013888888889035,50.358333333333235,56.70238095238085
2013-05-03,64.125,64.25000000000016,48.84166666666657,55.51785714285704
2013-05-04,86.625,77.88888888888904,60.15833333333323,57.50595238095228
2013-05-05,186.29166666666666,112.34722222222236,93.13333333333323,73.87499999999989
2013-05-06,214.29166666666666,162.4027777777779,126.84999999999988,100.19642857142846
2013-05-07,178.95833333333334,193.18055555555569,146.05833333333322,122.70238095238085
2013-05-08,124.29166666666667,172.51388888888903,158.09166666666655,133.9285714285713
2013-05-09,49.708333333333336,117.65277777777794,150.70833333333323,129.1845238095237
2013-05-10,48.75,74.25000000000016,123.1999999999999,126.98809523809514
2013-05-11,53.208333333333336,50.55555555555571,90.98333333333326,122.21428571428562
2013-05-12,48.916666666666664,50.29166666666682,64.97499999999994,102.58928571428562
2013-05-13,104.5,68.87500000000016,61.016666666666595,86.90476190476181
2013-05-14,62.833333333333336,72.08333333333347,63.641666666666595,70.3154761904761
2013-05-15,67.5,78.27777777777793,67.3916666666666,62.20238095238086
2013-05-16,68.75,66.36111111111127,70.49999999999993,64.92261904761895
2013-05-17,108.8,81.6833333333335,82.4766666666666,73.50119047619037
2013-05-18,85.88235294117646,87.81078431372566,78.75313725490189,78.1689075630251
2013-05-19,54.5,83.06078431372566,77.08647058823523,78.96652661064415
2013-05-20,48.625,63.002450980392325,73.31147058823522,70.9843837535013
2013-05-21,101.54166666666667,68.2222222222224,79.86980392156856,76.51414565826319
2013-05-22,62.708333333333336,70.9583333333335,70.65147058823523,75.8296218487394
2013-05-23,87.08333333333333,83.77777777777794,70.8916666666666,78.44866946778701
2013-05-24,115.54166666666667,88.44444444444461,83.09999999999994,79.41176470588225
2013-05-25,63.833333333333336,88.81944444444461,86.1416666666666,76.26190476190467
2013-05-26,103.45833333333333,94.27777777777794,86.52499999999992,83.2559523809523
2013-05-27,76.54166666666667,81.27777777777794,89.2916666666666,87.24404761904752
2013-05-28,83.3913043478261,87.79710144927554,88.55326086956515,84.65113871635603
2013-05-29,20.416666666666668,60.11654589372,69.52826086956514,78.60947204968934
2013-05-30,59.375,54.39432367149777,68.63659420289848,74.65113871635602
2013-05-31,91.625,57.13888888888908,66.26992753623182,71.23447204968934
2013-06-01,73.16666666666667,74.72222222222241,65.59492753623182,72.56780538302267
2013-06-02,155.70833333333334,106.83333333333353,80.05833333333325,80.03209109730838
2013-06-03,131.79166666666666,120.2222222222224,102.33333333333324,87.92494824016553
2013-06-04,129.875,139.12500000000017,116.43333333333325,94.56547619047608
2013-06-05,146.95833333333334,136.20833333333348,127.49999999999993,112.64285714285704
2013-06-06,153.75,143.52777777777794,143.61666666666662,126.1249999999999
2013-06-07,137.16666666666666,145.95833333333348,139.90833333333325,132.63095238095227
2013-06-08,174.79166666666666,155.23611111111123,148.50833333333327,147.1488095238094
2013-06-09,56.75,122.9027777777779,133.88333333333327,133.01190476190465
2013-06-10,32.208333333333336,87.91666666666679,110.93333333333325,118.78571428571418
2013-06-11,61.958333333333336,50.305555555555664,92.57499999999993,109.08333333333323
2013-06-12,67.95833333333333,54.04166666666678,78.73333333333328,97.79761904761894
2013-06-13,107.41666666666667,79.11111111111123,65.25833333333328,91.17857142857132
2013-06-14,108.16666666666667,94.51388888888901,75.54166666666661,87.03571428571418
2013-06-15,125.70833333333333,113.76388888888901,94.24166666666662,80.02380952380942
2013-06-16,174.45833333333334,136.11111111111123,116.7416666666666,96.83928571428562
2013-06-17,35.833333333333336,112.0000000000001,110.3166666666666,97.35714285714276
2013-06-18,53.708333333333336,88.0000000000001,99.57499999999995,96.17857142857133
2013-06-19,51.5,47.01388888888898,88.24166666666662,93.82738095238085
2013-06-20,91.95454545454545,65.72095959595968,81.49090909090904,91.6185064935064
2013-06-21,77.58333333333333,73.67929292929303,62.11590909090903,87.2494588744588
2013-06-22,59.791666666666664,76.44318181818191,66.9075757575757,77.83279220779211
2013-06-23,68.83333333333333,68.7361111111112,69.9325757575757,62.7435064935064
2013-06-24,108.79166666666667,79.13888888888899,81.39090909090905,73.16612554112544
2013-06-25,127.375,101.66666666666676,88.47499999999997,83.68993506493496
2013-06-26,157.75,131.30555555555566,104.50833333333328,98.86850649350639
2013-06-27,92.70833333333333,125.94444444444453,111.09166666666663,98.97619047619037
2013-06-28,294.4583333333333,181.638888888889,156.21666666666664,129.9583333333332
2013-06-29,104.41666666666667,163.8611111111112,155.34166666666664,136.3333333333332
2013-06-30,180.41666666666666,193.09722222222229,165.94999999999996,152.2738095238094
2013-07-01,143.29166666666666,142.7083333333334,163.05833333333328,157.20238095238082
2013-07-02,17.458333333333332,113.72222222222227,148.00833333333327,141.49999999999986
2013-07-03,31.833333333333332,64.19444444444449,95.48333333333329,123.51190476190463
2013-07-04,28.291666666666668,25.861111111111153,80.2583333333333,114.30952380952367
2013-07-05,23.125,27.750000000000043,48.79999999999996,75.54761904761891
2013-07-06,60.958333333333336,37.45833333333338,32.3333333333333,69.33928571428558
2013-07-07,92.375,58.819444444444485,47.31666666666663,56.76190476190464
2013-07-08,91.29166666666667,81.5416666666667,59.2083333333333,49.33333333333321
2013-07-09,83.29166666666667,88.98611111111116,70.2083333333333,58.73809523809512
2013-07-10,36.833333333333336,70.47222222222227,72.94999999999996,59.452380952380835
2013-07-11,41.25,53.79166666666671,69.0083333333333,61.30357142857131
2013-07-12,72.70833333333333,50.263888888888914,65.07499999999996,68.38690476190463
2013-07-13,107.70833333333333,73.8888888888889,68.35833333333329,75.06547619047606
2013-07-14,87.5,89.30555555555559,69.19999999999996,74.36904761904749
2013-07-15,62.5,85.90277777777781,74.33333333333329,70.25595238095225
2013-07-16,26.625,58.875000000000036,71.40833333333329,62.160714285714164
2013-07-17,49.95652173913044,46.36050724637685,66.85797101449272,64.03545548654232
2013-07-18,134.95833333333334,70.51328502415463,72.30797101449272,77.42236024844708
2013-07-19,123.58333333333333,102.83272946859906,79.52463768115938,84.69021739130423
2013-07-20,98.625,119.05555555555559,86.74963768115938,83.39259834368518
2013-07-21,70.875,97.69444444444446,95.59963768115938,81.01759834368518
2013-07-22,100.61111111111111,90.03703703703705,105.73055555555553,86.46204278812961
2013-07-23,43.333333333333336,71.60648148148148,87.40555555555552,88.84894755003438
2013-07-24,40.0,61.31481481481482,70.68888888888885,87.42658730158716
2013-07-25,33.291666666666664,38.875,57.62222222222219,72.90277777777763
2013-07-26,55.333333333333336,42.875,54.51388888888886,63.152777777777644
2013-07-27,111.45833333333333,66.69444444444444,56.6833333333333,64.98611111111097
2013-07-28,58.375,75.05555555555556,59.69166666666664,63.20039682539669
2013-07-29,69.25,79.69444444444443,65.54166666666664,58.72023809523796
2013-07-30,99.83333333333333,75.81944444444444,78.84999999999997,66.79166666666653
2013-07-31,44.125,71.06944444444444,76.6083333333333,67.38095238095225
2013-08-01,46.583333333333336,63.51388888888888,63.633333333333304,69.27976190476177
2013-08-02,69.125,53.27777777777777,65.7833333333333,71.24999999999986
2013-08-03,34.75,50.15277777777777,58.883333333333304,60.291666666666536
2013-08-04,82.33333333333333,62.06944444444443,55.383333333333304,63.71428571428559
2013-08-05,45.416666666666664,54.16666666666665,55.64166666666664,60.30952380952368
2013-08-06,125.45833333333333,84.40277777777776,71.41666666666664,63.97023809523797
2013-08-07,31.375,67.41666666666664,63.86666666666664,62.1488095238094
2013-08-08,32.291666666666664,63.04166666666665,63.37499999999998,60.10714285714273
2013-08-09,37.333333333333336,33.66666666666665,54.37499999999998,55.56547619047607
2013-08-10,88.875,52.833333333333314,63.06666666666664,63.29761904761892
2013-08-11,122.29166666666667,82.83333333333333,62.433333333333316,69.00595238095225
2013-08-12,54.25,88.47222222222223,67.00833333333331,70.26785714285703
2013-08-13,78.04166666666667,84.86111111111113,76.15833333333332,63.4940476190475
2013-08-14,62.458333333333336,64.91666666666667,81.18333333333331,67.9345238095237
2013-08-15,106.0,82.16666666666667,84.60833333333332,78.4642857142856
2013-08-16,106.66666666666667,91.70833333333333,81.48333333333332,88.36904761904749
2013-08-17,38.875,83.84722222222221,78.40833333333332,81.22619047619035
2013-08-18,15.826086956521738,53.78925120772946,65.96521739130432,66.01682194616964
2013-08-19,25.791666666666668,26.83091787439612,58.631884057971,61.95134575569346
2013-08-20,94.30434782608695,45.30736714975844,56.29275362318839,64.27458592132493
2013-08-21,100.95833333333333,73.68478260869563,55.151086956521716,69.77458592132493
2013-08-22,121.23809523809524,105.50025879917182,71.62370600414076,71.95145666962425
2013-08-23,58.333333333333336,93.5099206349206,80.12515527950308,65.04669476486235
2013-08-24,39.375,72.98214285714283,82.84182194616974,65.11812333629092
2013-08-25,43.791666666666664,47.16666666666665,72.73928571428569,69.11320615202591
2013-08-26,54.208333333333336,45.79166666666665,63.38928571428569,73.17272996154973
2013-08-27,53.666666666666664,50.555555555555536,49.87499999999998,67.3673469387754
2013-08-28,76.20833333333333,61.36111111111109,53.449999999999974,63.831632653061114
2013-08-29,32.0,53.958333333333314,51.97499999999998,51.08333333333322
2013-08-30,16.8,41.66944444444443,46.57666666666665,45.1499999999999
2013-08-31,24.625,24.47499999999999,40.659999999999975,43.04285714285704
2013-09-01,49.125,30.183333333333323,39.751666666666644,43.8047619047618
2013-09-02,60.333333333333336,44.69444444444443,36.57666666666664,44.6797619047618
2013-09-03,101.70833333333333,70.38888888888887,50.5183333333333,51.54285714285703
2013-09-04,78.875,80.30555555555554,62.9333333333333,51.92380952380942
2013-09-05,25.916666666666668,68.83333333333333,63.19166666666664,51.0547619047618
2013-09-06,80.29166666666667,61.694444444444436,69.42499999999998,60.12499999999989
2013-09-07,81.70833333333333,62.63888888888888,73.69999999999997,68.2797619047618
2013-09-08,108.41666666666667,90.13888888888887,75.04166666666666,76.74999999999989
2013-09-09,87.58333333333333,92.56944444444441,76.78333333333332,80.64285714285703
2013-09-10,67.16666666666667,87.72222222222221,85.03333333333332,75.70833333333321
2013-09-11,72.20833333333333,75.65277777777776,83.41666666666664,74.75595238095227
2013-09-12,150.79166666666666,96.72222222222219,97.23333333333332,92.59523809523797
2013-09-13,108.22727272727273,110.40909090909088,97.19545454545451,96.58603896103885
2013-09-14,69.0,109.33964646464644,93.47878787878784,94.77056277056265
2013-09-15,24.0,67.07575757575755,84.8454545454545,82.71103896103885
2013-09-16,60.5,51.16666666666663,82.50378787878785,78.84199134199123
2013-09-17,103.66666666666667,62.72222222222219,73.07878787878785,84.05627705627694
2013-09-18,115.54166666666667,93.23611111111109,74.54166666666664,90.24675324675312
2013-09-19,123.75,114.31944444444441,85.49166666666665,86.38365800865789
2013-09-20,65.125,101.47222222222219,93.71666666666664,80.22619047619035
2013-09-21,51.416666666666664,80.09722222222219,91.89999999999998,77.71428571428558
2013-09-22,95.66666666666667,70.73611111111109,90.29999999999997,87.95238095238082
2013-09-23,38.833333333333336,61.9722222222222,74.95833333333329,84.85714285714273
2013-09-24,14.666666666666666,49.7222222222222,53.14166666666663,72.14285714285701
2013-09-25,18.125,23.874999999999975,43.74166666666663,58.22619047619035
2013-09-26,59.95652173913044,30.916062801932345,45.44963768115939,49.11283643892326
2013-09-27,193.70833333333334,90.5966183574879,65.05797101449272,67.48188405797089
2013-09-28,246.83333333333334,166.832729468599,106.6579710144927,95.39855072463756
2013-09-29,226.625,222.38888888888883,149.04963768115937,114.1068840579709
2013-09-30,147.75,207.06944444444437,174.97463768115938,129.6664078674947
2013-10-01,71.45833333333333,148.61111111111106,177.27499999999995,137.77950310558995
2013-10-02,19.541666666666668,79.58333333333327,142.4416666666666,137.98188405797092
2013-10-03,61.041666666666664,50.68055555555551,105.28333333333326,138.13690476190465
2013-10-04,168.16666666666666,82.91666666666661,93.59166666666658,134.48809523809513
2013-10-05,306.0,178.40277777777771,125.24166666666659,142.9404761904761
2013-10-06,213.41666666666666,229.19444444444437,153.63333333333324,141.05357142857133
2013-10-07,91.29166666666667,203.56944444444437,167.98333333333323,132.98809523809516
2013-10-08,63.5,122.73611111111104,168.4749999999999,131.8511904761904
2013-10-09,146.5,100.4305555555555,164.1416666666666,149.98809523809513
2013-10-10,81.58333333333333,97.19444444444439,119.25833333333325,152.9226190476189
2013-10-11,59.291666666666664,95.79166666666661,88.43333333333325,137.3690476190475
2013-10-12,70.45833333333333,70.44444444444439,84.2666666666666,103.72023809523797
2013-10-13,57.333333333333336,62.36111111111105,83.03333333333326,81.42261904761894
2013-10-14,37.833333333333336,55.20833333333328,61.29999999999992,73.78571428571419
2013-10-15,23.291666666666668,39.48611111111105,49.641666666666595,68.04166666666656
2013-10-16,64.04166666666667,41.722222222222165,50.5916666666666,56.26190476190465
2013-10-17,162.83333333333334,83.38888888888883,69.0666666666666,67.86904761904752
2013-10-18,248.16666666666666,158.34722222222214,107.23333333333326,94.85119047619038
2013-10-19,68.0,159.6666666666666,113.26666666666658,94.4999999999999
2013-10-20,29.583333333333332,115.24999999999993,114.52499999999993,90.53571428571419
2013-10-21,100.16666666666667,65.9166666666666,121.74999999999993,99.44047619047608
2013-10-22,147.8181818181818,92.52272727272721,118.74696969696963,117.22997835497824
2013-10-23,25.75,91.24494949494944,74.26363636363631,111.75974025974016
2013-10-24,23.75,65.77272727272721,65.4136363636363,91.89069264069254
2013-10-25,47.291666666666664,32.26388888888883,68.95530303030299,63.19426406926396
2013-10-26,73.375,48.13888888888883,63.596969696969644,63.9621212121211
2013-10-27,228.54166666666666,116.40277777777771,79.74166666666662,92.38474025974014
2013-10-28,314.3333333333333,205.41666666666663,137.4583333333333,122.97997835497824
2013-10-29,29.875,190.91666666666663,138.68333333333328,106.13095238095227
2013-10-30,98.79166666666667,147.66666666666663,148.9833333333333,116.56547619047606
2013-10-31,167.375,98.68055555555553,167.78333333333327,137.0833333333332
2013-11-01,217.0,161.05555555555551,165.47499999999997,161.32738095238082
2013-11-02,286.7916666666667,223.7222222222222,159.96666666666664,191.8154761904761
2013-11-03,47.458333333333336,183.75,163.48333333333332,165.94642857142844
2013-11-04,53.25,129.16666666666666,154.375,128.6488095238094
2013-11-05,203.45833333333334,101.3888888888889,161.59166666666667,153.44642857142844
2013-11-06,113.66666666666667,123.45833333333336,140.925,155.57142857142844
2013-11-07,44.5,120.54166666666669,92.46666666666667,138.01785714285703
2013-11-08,162.70833333333334,106.95833333333333,115.51666666666665,130.26190476190462
2013-11-09,96.875,101.3611111111111,124.24166666666665,103.13095238095222
2013-11-10,19.333333333333332,92.97222222222221,87.41666666666666,99.11309523809508
2013-11-11,41.625,52.61111111111109,73.00833333333331,97.4523809523808
2013-11-12,62.5,41.152777777777764,76.60833333333332,77.31547619047603
2013-11-13,198.29166666666666,100.80555555555554,83.72499999999998,89.40476190476174
2013-11-14,66.04166666666667,108.94444444444444,77.55833333333331,92.48214285714269
2013-11-15,118.375,127.56944444444444,97.36666666666665,86.14880952380936
2013-11-16,47.333333333333336,77.24999999999999,98.50833333333333,79.07142857142841
2013-11-17,13.833333333333334,59.84722222222221,88.77499999999999,78.28571428571412
2013-11-18,11.708333333333334,24.291666666666657,51.45833333333333,74.0119047619046
2013-11-19,42.21739130434783,22.586352657004824,46.693478260869554,71.1143892339543
2013-11-20,77.625,43.85024154589371,38.54347826086955,53.876293995859065
2013-11-21,131.0,83.6141304347826,55.27681159420289,63.15605590062097
2013-11-22,174.16666666666666,127.59722222222221,87.34347826086956,71.12629399585907
2013-11-23,221.69565217391303,175.6207729468599,129.3409420289855,96.03519668737044
2013-11-24,93.95833333333333,163.27355072463766,139.6891304347826,107.48162525879901
2013-11-25,24.083333333333332,113.24577294685992,128.98079710144927,109.24948240165615
2013-11-26,26.208333333333332,48.08333333333334,108.02246376811595,106.96247412008266
2013-11-27,7.416666666666667,19.236111111111118,74.67246376811595,96.93271221532075
2013-11-28,27.166666666666668,20.2638888888889,35.76666666666668,82.0993788819874
2013-11-29,59.541666666666664,31.375000000000014,28.883333333333347,65.7243788819874
2013-11-30,34.708333333333336,40.472222222222236,31.008333333333347,39.01190476190459
2013-12-01,84.70833333333333,59.65277777777779,42.70833333333334,37.69047619047602
2013-12-02,136.58333333333334,85.33333333333336,68.54166666666667,53.761904761904596
2013-12-03,89.75,103.68055555555559,81.05833333333334,62.83928571428555
2013-12-04,112.75,113.02777777777781,91.70000000000002,77.8869047619046
2013-12-05,49.291666666666664,83.93055555555559,94.61666666666669,81.0476190476189
2013-12-06,164.91666666666666,108.98611111111114,110.65833333333335,96.10119047619033
2013-12-07,348.5,187.56944444444449,153.04166666666669,140.92857142857127
2013-12-08,214.41666666666666,242.61111111111117,177.975,159.4583333333332
2013-12-09,19.458333333333332,194.12500000000009,159.31666666666666,142.7261904761903
2013-12-10,27.25,87.04166666666674,154.90833333333336,133.79761904761887
2013-12-11,30.791666666666668,25.833333333333417,128.08333333333334,122.08928571428554
2013-12-12,22.708333333333332,26.916666666666753,62.925000000000026,118.2916666666665
2013-12-13,69.54166666666667,41.01388888888897,33.95000000000003,104.6666666666665
2013-12-14,62.916666666666664,51.72222222222231,42.641666666666694,63.86904761904744
2013-12-15,59.375,63.94444444444452,49.0666666666667,41.720238095237924
2013-12-16,183.375,101.88888888888897,79.58333333333336,65.1369047619046
2013-12-17,77.5,106.75000000000007,90.5416666666667,72.31547619047602
2013-12-18,56.291666666666664,105.7222222222223,87.8916666666667,75.95833333333316
2013-12-19,41.25,58.34722222222231,83.55833333333337,78.60714285714268
2013-12-20,36.5,44.680555555555635,78.98333333333336,73.88690476190459
2013-12-21,91.29166666666667,56.347222222222314,60.5666666666667,77.94047619047602
2013-12-22,181.20833333333334,103.0000000000001,81.30833333333337,95.34523809523793
2013-12-23,145.75,139.41666666666677,99.20000000000003,89.97023809523793
2013-12-24,316.75,214.56944444444454,154.30000000000004,124.14880952380936
2013-12-25,170.125,210.87500000000009,181.02500000000003,140.41071428571414
2013-12-26,14.625,167.16666666666674,165.69166666666672,136.60714285714272
2013-12-27,32.625,72.45833333333341,135.97500000000005,136.05357142857127
2013-12-28,21.782608695652176,23.010869565217472,111.18152173913047,126.12370600414064
2013-12-29,53.35294117647059,35.92018329070766,58.50210997442459,107.85864998173167
2013-12-30,45.214285714285715,40.11661186213624,33.51996711728174,93.49640508377249
2013-12-31,49.333333333333336,49.30018674136329,40.46163378394841,55.29402413139154
2014-01-01,58.416666666666664,50.98809523809532,45.61996711728174,39.3356907980582
2014-01-02,167.625,91.79166666666674,74.7884453781513,61.19283365520106
2014-01-03,54.458333333333336,93.50000000000007,75.00952380952384,64.31188127424868
2014-01-04,154.875,125.65277777777784,96.9416666666667,83.32508003201266
2014-01-05,101.41666666666667,103.58333333333341,107.35833333333338,90.19132653061209
2014-01-06,154.58333333333334,136.95833333333343,126.59166666666673,105.81547619047605
2014-01-07,112.875,122.95833333333341,115.64166666666672,114.892857142857
2014-01-08,21.416666666666668,96.29166666666674,109.03333333333337,109.6071428571427
